,nature,type,id,description,cwe_counts
402,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,15352
403,MemberOf,category,1132,CISQ Quality Measures (2016) - Performance Efficiency,5
404,MemberOf,category,1134,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 00. Input Validation and Data Sanitization (IDS),615
405,MemberOf,category,1135,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 01. Declarations and Initialization (DCL),58
406,MemberOf,category,1136,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 02. Expressions (EXP),378
407,MemberOf,category,1137,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 03. Numeric Types and Operations (NUM),638
408,MemberOf,category,1140,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 06. Methods (MET),600
409,MemberOf,category,1141,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 07. Exceptional Behavior (ERR),75
410,MemberOf,category,1142,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 08. Visibility and Atomicity (VNA),40
411,MemberOf,category,1143,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 09. Locking (LCK),8
412,MemberOf,category,1145,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 11. Thread Pools (TPS),7
413,MemberOf,category,1147,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 13. Input Output (FIO),510
414,MemberOf,category,1148,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 14. Serialization (SER),1908
415,MemberOf,category,1149,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 15. Platform Security (SEC),3
416,MemberOf,category,1150,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 16. Runtime Environment (ENV),3
417,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),976
418,MemberOf,category,1157,SEI CERT C Coding Standard - Guidelines 03. Expressions (EXP),1133
419,MemberOf,category,1158,SEI CERT C Coding Standard - Guidelines 04. Integers (INT),727
420,MemberOf,category,1159,SEI CERT C Coding Standard - Guidelines 05. Floating Point (FLP),50
421,MemberOf,category,1160,SEI CERT C Coding Standard - Guidelines 06. Arrays (ARR),651
422,MemberOf,category,1161,SEI CERT C Coding Standard - Guidelines 07. Characters and Strings (STR),834
423,MemberOf,category,1162,SEI CERT C Coding Standard - Guidelines 08. Memory Management (MEM),663
424,MemberOf,category,1163,SEI CERT C Coding Standard - Guidelines 09. Input Output (FIO),661
425,MemberOf,category,1165,SEI CERT C Coding Standard - Guidelines 10. Environment (ENV),686
426,MemberOf,category,1166,SEI CERT C Coding Standard - Guidelines 11. Signals (SIG),8
427,MemberOf,category,1167,SEI CERT C Coding Standard - Guidelines 12. Error Handling (ERR),23
428,MemberOf,category,1169,SEI CERT C Coding Standard - Guidelines 14. Concurrency (CON),82
429,MemberOf,category,1170,SEI CERT C Coding Standard - Guidelines 48. Miscellaneous (MSC),53
430,MemberOf,category,1171,SEI CERT C Coding Standard - Guidelines 50. POSIX (POS),10
431,MemberOf,category,1179,SEI CERT Perl Coding Standard - Guidelines 01. Input Validation and Data Sanitization (IDS),7833
432,MemberOf,category,1181,SEI CERT Perl Coding Standard - Guidelines 03. Expressions (EXP),77
433,MemberOf,category,1185,SEI CERT Perl Coding Standard - Guidelines 07. File Input and Output (FIO),41
434,MemberOf,category,1198,Privilege Separation and Access Control Issues,29
435,MemberOf,category,1205,Security Primitives and Cryptography Issues,6
436,MemberOf,category,1207,Debug and Test Problems,12
437,MemberOf,category,1210,Audit / Logging Errors,8
438,MemberOf,category,1211,Authentication Errors,53
439,MemberOf,category,1212,Authorization Errors,33
440,MemberOf,category,1213,Random Number Issues,1
441,MemberOf,category,1214,Data Integrity Issues,81
442,MemberOf,category,1215,Data Validation Issues,84
443,MemberOf,category,1217,User Session Errors,4
444,MemberOf,category,1218,Memory Buffer Errors,949
445,MemberOf,category,1219,File Handling Issues,7440
446,MemberOf,category,1226,Complexity Issues,559
447,MemberOf,category,1228,API / Function Errors,33
448,MemberOf,category,1237,SFP Primary Cluster: Faulty Resource Release,15
449,MemberOf,category,1238,SFP Primary Cluster: Failure to Release Memory,22
450,MemberOf,category,1306,CISQ Quality Measures - Reliability,960
451,MemberOf,category,1307,CISQ Quality Measures - Maintainability,48
452,MemberOf,category,1308,CISQ Quality Measures - Security,16278
453,MemberOf,category,1309,CISQ Quality Measures - Efficiency,72
454,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,14999
455,MemberOf,category,1346,OWASP Top Ten 2021 Category A02:2021 - Cryptographic Failures,92
456,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,9162
457,MemberOf,category,1348,OWASP Top Ten 2021 Category A04:2021 - Insecure Design,7350
458,MemberOf,category,1349,OWASP Top Ten 2021 Category A05:2021 - Security Misconfiguration,53
459,MemberOf,category,1353,OWASP Top Ten 2021 Category A07:2021 - Identification and Authentication Failures,119
460,MemberOf,category,1354,OWASP Top Ten 2021 Category A08:2021 - Software and Data Integrity Failures,1059
461,MemberOf,category,1355,OWASP Top Ten 2021 Category A09:2021 - Security Logging and Monitoring Failures,66
462,MemberOf,category,1356,OWASP Top Ten 2021 Category A10:2021 - Server-Side Request Forgery (SSRF),141
463,MemberOf,category,1364,ICS Communications: Zone Boundary Failures,186
464,MemberOf,category,1365,ICS Communications: Unreliability,43
465,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,969
466,MemberOf,category,1368,ICS Dependencies (& Architecture): External Digital Systems,119
467,MemberOf,category,1369,ICS Supply Chain: IT/OT Convergence/Expansion,31
468,MemberOf,category,1370,ICS Supply Chain: Common Mode Frailties,12
469,MemberOf,category,1371,ICS Supply Chain: Poorly Documented or Undocumented Features,6
470,MemberOf,category,1372,ICS Supply Chain: OT Counterfeit and Malicious Corruption,27
471,MemberOf,category,1373,ICS Engineering (Construction/Deployment): Trust Model Problems,3
472,MemberOf,category,1376,ICS Engineering (Construction/Deployment): Security Gaps in Commissioning,45
473,MemberOf,category,1382,ICS Operations (& Maintenance): Emerging Energy Technologies,669
474,MemberOf,category,1396,Comprehensive Categorization: Access Control,481
475,MemberOf,category,1397,Comprehensive Categorization: Comparison,116
476,MemberOf,category,1398,Comprehensive Categorization: Component Interaction,51
477,MemberOf,category,1399,Comprehensive Categorization: Memory Safety,1497
478,MemberOf,category,1401,Comprehensive Categorization: Concurrency,76
479,MemberOf,category,1402,Comprehensive Categorization: Encryption,173
480,MemberOf,category,1403,Comprehensive Categorization: Exposed Resource,7202
481,MemberOf,category,1404,Comprehensive Categorization: File Handling,21591
482,MemberOf,category,1405,Comprehensive Categorization: Improper Check or Handling of Exceptional Conditions,90
483,MemberOf,category,1406,Comprehensive Categorization: Improper Input Validation,633
484,MemberOf,category,1407,Comprehensive Categorization: Improper Neutralization,239
485,MemberOf,category,1408,Comprehensive Categorization: Incorrect Calculation,601
486,MemberOf,category,1409,Comprehensive Categorization: Injection,8419
487,MemberOf,category,1410,Comprehensive Categorization: Insufficient Control Flow Management,672
488,MemberOf,category,1411,Comprehensive Categorization: Insufficient Verification of Data Authenticity,105
489,MemberOf,category,1412,Comprehensive Categorization: Poor Coding Practices,451
490,MemberOf,category,1413,Comprehensive Categorization: Protection Mechanism Failure,27
491,MemberOf,category,1414,Comprehensive Categorization: Randomness,5
492,MemberOf,category,1415,Comprehensive Categorization: Resource Control,995
493,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,2028
494,MemberOf,category,1417,Comprehensive Categorization: Sensitive Information Exposure,501
495,MemberOf,category,1418,Comprehensive Categorization: Violation of Secure Design Principles,8
496,MemberOf,category,1436,OWASP Top Ten 2025 Category A01:2025 - Broken Access Control,22208
497,MemberOf,category,1437,OWASP Top Ten 2025 Category A02:2025 - Security Misconfiguration,59
498,MemberOf,category,1438,OWASP Top Ten 2025 Category A03:2025 - Software Supply Chain Failures,2
499,MemberOf,category,1439,OWASP Top Ten 2025 Category A04:2025 - Cryptographic Failures,92
500,MemberOf,category,1440,OWASP Top Ten 2025 Category A05:2025 - Injection,9141
501,MemberOf,category,1441,OWASP Top Ten 2025 Category A06:2025 - Insecure Design,7310
502,MemberOf,category,1442,OWASP Top Ten 2025 Category A07:2025 - Authentication Failures,136
503,MemberOf,category,1443,OWASP Top Ten 2025 Category A08:2025 - Software or Data Integrity Failures,1060
504,MemberOf,category,1444,OWASP Top Ten 2025 Category A09:2025 - Logging & Alerting Failures,66
505,MemberOf,category,1445,OWASP Top Ten 2025 Category A10:2025 - Mishandling of Exceptional Conditions,879
506,MemberOf,category,1447,General Software Weaknesses that Appear in Products that Use or Support AI/ML Technology,9608
507,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,9140
508,MemberOf,view,884,CWE Cross-section,34205
509,MemberOf,view,1000,Research Concepts,148
510,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,2548
511,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,12291
512,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,11569
513,MemberOf,view,1340,CISQ Data Protection Measures,16244
514,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,12312
515,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,12378
516,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,11652
517,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,12448
518,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,11566
519,ParentOf,base,15,External Control of System or Configuration Setting,559
520,ParentOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),98
521,ParentOf,base,23,Relative Path Traversal,22041
522,ParentOf,base,36,Absolute Path Traversal,22041
523,ParentOf,base,41,Improper Resolution of Path Equivalence,50
524,ParentOf,base,59,Improper Link Resolution Before File Access ('Link Following'),98
525,ParentOf,base,66,Improper Handling of File Names that Identify Virtual Resources,49
526,ParentOf,base,73,External Control of File Name or Path,559
527,ParentOf,base,76,Improper Neutralization of Equivalent Special Elements,11
528,ParentOf,base,78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),131
529,ParentOf,base,79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),46
530,ParentOf,base,88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),131
531,ParentOf,base,89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),25
532,ParentOf,base,90,Improper Neutralization of Special Elements used in an LDAP Query ('LDAP Injection'),2
533,ParentOf,base,91,XML Injection (aka Blind XPath Injection),46
534,ParentOf,base,93,Improper Neutralization of CRLF Sequences ('CRLF Injection'),23
535,ParentOf,base,94,Improper Control of Generation of Code ('Code Injection'),47
536,ParentOf,base,96,Improper Neutralization of Directives in Statically Saved Code ('Static Code Injection'),222
537,ParentOf,base,112,Missing XML Validation,560
538,ParentOf,base,115,Misinterpretation of Input,13
539,ParentOf,base,117,Improper Output Neutralization for Logs,735
540,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),1705
541,ParentOf,base,123,Write-what-where Condition,841
542,ParentOf,base,124,Buffer Underwrite ('Buffer Underflow'),305
543,ParentOf,base,125,Out-of-bounds Read,924
544,ParentOf,base,128,Wrap-around Error,8
545,ParentOf,base,130,Improper Handling of Length Parameter Inconsistency,462
546,ParentOf,base,131,Incorrect Calculation of Buffer Size,32
547,ParentOf,base,134,Use of Externally-Controlled Format String,577
548,ParentOf,base,135,Incorrect Calculation of Multi-Byte String Length,8
549,ParentOf,base,166,Improper Handling of Missing Special Element,4
550,ParentOf,base,167,Improper Handling of Additional Special Element,4
551,ParentOf,base,168,Improper Handling of Inconsistent Special Elements,4
552,ParentOf,base,170,Improper Null Termination,559
553,ParentOf,base,178,Improper Handling of Case Sensitivity,98
554,ParentOf,base,179,Incorrect Behavior Order: Early Validation,559
555,ParentOf,base,183,Permissive List of Allowed Inputs,101
556,ParentOf,base,184,Incomplete List of Disallowed Inputs,12
557,ParentOf,base,186,Overly Restrictive Regular Expression,4
558,ParentOf,base,190,Integer Overflow or Wraparound,575
559,ParentOf,base,191,Integer Underflow (Wrap or Wraparound),16
560,ParentOf,base,193,Off-by-one Error,16
561,ParentOf,base,197,Numeric Truncation Error,120
562,ParentOf,base,201,Insertion of Sensitive Information Into Sent Data,124
563,ParentOf,base,203,Observable Discrepancy,248
564,ParentOf,base,204,Observable Response Discrepancy,6
565,ParentOf,base,205,Observable Behavioral Discrepancy,6
566,ParentOf,base,208,Observable Timing Discrepancy,6
567,ParentOf,base,209,Generation of Error Message Containing Sensitive Information,278
568,ParentOf,base,210,Self-generated Error Message Containing Sensitive Information,110
569,ParentOf,base,211,Externally-Generated Error Message Containing Sensitive Information,110
570,ParentOf,base,212,Improper Removal of Sensitive Information Before Storage or Transfer,12
571,ParentOf,base,213,Exposure of Sensitive Information Due to Incompatible Policies,124
572,ParentOf,base,214,Invocation of Process Using Visible Sensitive Information,88
573,ParentOf,base,215,Insertion of Sensitive Information Into Debugging Code,124
574,ParentOf,base,248,Uncaught Exception,30
575,ParentOf,base,250,Execution with Unnecessary Privileges,2
576,ParentOf,base,252,Unchecked Return Value,116
577,ParentOf,base,253,Incorrect Check of Function Return Value,58
578,ParentOf,base,256,Plaintext Storage of a Password,21
579,ParentOf,base,257,Storing Passwords in a Recoverable Format,21
580,ParentOf,base,260,Password in Configuration File,21
581,ParentOf,base,261,Weak Encoding for Password,21
582,ParentOf,base,266,Incorrect Privilege Assignment,2
583,ParentOf,base,267,Privilege Defined With Unsafe Actions,2
584,ParentOf,base,268,Privilege Chaining,2
585,ParentOf,base,270,Privilege Context Switching Error,2
586,ParentOf,base,273,Improper Check for Dropped Privileges,116
587,ParentOf,base,274,Improper Handling of Insufficient Privileges,32
588,ParentOf,base,276,Incorrect Default Permissions,6
589,ParentOf,base,280,Improper Handling of Insufficient Permissions or Privileges,30
590,ParentOf,base,281,Improper Preservation of Permissions,6
591,ParentOf,base,288,Authentication Bypass Using an Alternate Path or Channel,43
592,ParentOf,base,290,Authentication Bypass by Spoofing,17
593,ParentOf,base,294,Authentication Bypass by Capture-replay,17
594,ParentOf,base,295,Improper Certificate Validation,34
595,ParentOf,base,296,Improper Following of a Certificate's Chain of Trust,29
596,ParentOf,base,299,Improper Check for Certificate Revocation,96
597,ParentOf,base,302,Authentication Bypass by Assumed-Immutable Data,1
598,ParentOf,base,306,Missing Authentication for Critical Function,34
599,ParentOf,base,307,Improper Restriction of Excessive Authentication Attempts,17
600,ParentOf,base,312,Cleartext Storage of Sensitive Information,19
601,ParentOf,base,319,Cleartext Transmission of Sensitive Information,4
602,ParentOf,base,322,Key Exchange without Entity Authentication,16
603,ParentOf,base,328,Use of Weak Hash,39
604,ParentOf,base,331,Insufficient Entropy,8
605,ParentOf,base,334,Small Space of Random Values,4
606,ParentOf,base,335,Incorrect Usage of Seeds in Pseudo-Random Number Generator (PRNG),8
607,ParentOf,base,338,Use of Cryptographically Weak Pseudo-Random Number Generator (PRNG),8
608,ParentOf,base,344,Use of Invariant Value in Dynamically Changing Context,4
609,ParentOf,base,347,Improper Verification of Cryptographic Signature,84
610,ParentOf,base,348,Use of Less Trusted Source,42
611,ParentOf,base,349,Acceptance of Extraneous Untrusted Data With Trusted Data,42
612,ParentOf,base,351,Insufficient Type Distinction,42
613,ParentOf,base,353,Missing Support for Integrity Check,42
614,ParentOf,base,354,Improper Validation of Integrity Check Value,142
615,ParentOf,base,357,Insufficient UI Warning of Dangerous Operations,12
616,ParentOf,base,358,Improperly Implemented Security Check for Standard,12
617,ParentOf,base,359,Exposure of Private Personal Information to an Unauthorized Actor,124
618,ParentOf,base,360,Trust of System Event Data,42
619,ParentOf,base,363,Race Condition Enabling Link Following,34
620,ParentOf,base,364,Signal Handler Race Condition,24
621,ParentOf,base,366,Race Condition within a Thread,40
622,ParentOf,base,367,Time-of-check Time-of-use (TOCTOU) Race Condition,48
623,ParentOf,base,368,Context Switching Race Condition,24
624,ParentOf,base,369,Divide By Zero,32
625,ParentOf,base,374,Passing Mutable Objects to an Untrusted Method,9
626,ParentOf,base,375,Returning a Mutable Object to an Untrusted Caller,9
627,ParentOf,base,378,Creation of Temporary File With Insecure Permissions,49
628,ParentOf,base,379,Creation of Temporary File in Directory with Insecure Permissions,49
629,ParentOf,base,386,Symbolic Name not Mapping to Correct Object,49
630,ParentOf,base,390,Detection of Error Condition Without Action,30
631,ParentOf,base,391,Unchecked Error Condition,58
632,ParentOf,base,392,Missing Report of Error Condition,30
633,ParentOf,base,394,Unexpected Status Code or Return Value,58
634,ParentOf,base,395,Use of NullPointerException Catch to Detect NULL Pointer Dereference,30
635,ParentOf,base,396,Declaration of Catch for Generic Exception,30
636,ParentOf,base,408,Incorrect Behavior Order: Early Amplification,1
637,ParentOf,base,409,Improper Handling of Highly Compressed Data (Data Amplification),1
638,ParentOf,base,412,Unrestricted Externally Accessible Lock,8
639,ParentOf,base,413,Improper Resource Locking,8
640,ParentOf,base,414,Missing Lock Check,8
641,ParentOf,base,421,Race Condition During Access to Alternate Channel,24
642,ParentOf,base,425,Direct Request ('Forced Browsing'),30
643,ParentOf,base,426,Untrusted Search Path,10
644,ParentOf,base,427,Uncontrolled Search Path Element,18
645,ParentOf,base,428,Unquoted Search Path or Element,18
646,ParentOf,base,434,Unrestricted Upload of File with Dangerous Type,12
647,ParentOf,base,437,Incomplete Model of Endpoint Features,13
648,ParentOf,base,444,Inconsistent Interpretation of HTTP Requests ('HTTP Request/Response Smuggling'),26
649,ParentOf,base,455,Non-exit on Failed Initialization,62
650,ParentOf,base,459,Incomplete Cleanup,134
651,ParentOf,base,460,Improper Cleanup on Thrown Exception,30
652,ParentOf,base,466,Return of Pointer Value Outside of Expected Range,790
653,ParentOf,base,468,Incorrect Pointer Scaling,8
654,ParentOf,base,469,Use of Pointer Subtraction to Determine Size,8
655,ParentOf,base,470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection'),561
656,ParentOf,base,472,External Control of Assumed-Immutable Web Parameter,3
657,ParentOf,base,476,NULL Pointer Dereference,116
658,ParentOf,base,480,Use of Incorrect Operator,19
659,ParentOf,base,483,Incorrect Block Delimitation,19
660,ParentOf,base,484,Omitted Break Statement in Switch,19
661,ParentOf,base,488,Exposure of Data Element to Wrong Session,9
662,ParentOf,base,494,Download of Code Without Integrity Check,54
663,ParentOf,base,497,Exposure of Sensitive System Information to an Unauthorized Control Sphere,124
664,ParentOf,base,502,Deserialization of Untrusted Data,2
665,ParentOf,base,521,Weak Password Requirements,21
666,ParentOf,base,523,Unprotected Transport of Credentials,21
667,ParentOf,base,524,Use of Cache Containing Sensitive Information,9
668,ParentOf,base,532,Insertion of Sensitive Information into Log File,124
669,ParentOf,base,538,Insertion of Sensitive Information into Externally-Accessible File or Directory,124
670,ParentOf,base,544,Missing Standardized Error Handling Mechanism,30
671,ParentOf,base,549,Missing Password Field Masking,21
672,ParentOf,base,551,Incorrect Behavior Order: Authorization Before Parsing and Canonicalization,1
673,ParentOf,base,552,Files or Directories Accessible to External Parties,24
674,ParentOf,base,565,Reliance on Cookies without Validation and Integrity Checking,10
675,ParentOf,base,567,Unsynchronized Access to Shared Data in a Multithreaded Context,16
676,ParentOf,base,603,Use of Client-Side Authentication,4
677,ParentOf,base,606,Unchecked Input for Loop Condition,68
678,ParentOf,base,609,Double-Checked Locking,8
679,ParentOf,base,617,Reachable Assertion,19
680,ParentOf,base,624,Executable Regular Expression Error,108
681,ParentOf,base,625,Permissive Regular Expression,4
682,ParentOf,base,639,Authorization Bypass Through User-Controlled Key,29
683,ParentOf,base,640,Weak Password Recovery Mechanism for Forgotten Password,17
684,ParentOf,base,641,Improper Restriction of Names for Files and Other Resources,7057
685,ParentOf,base,643,Improper Neutralization of Data within XPath Expressions ('XPath Injection'),3
686,ParentOf,base,645,Overly Restrictive Account Lockout Mechanism,17
687,ParentOf,base,648,Incorrect Use of Privileged APIs,2
688,ParentOf,base,649,Reliance on Obfuscation or Encryption of Security-Relevant Inputs without Integrity Checking,42
689,ParentOf,base,652,Improper Neutralization of Data within XQuery Expressions ('XQuery Injection'),3
690,ParentOf,base,654,Reliance on a Single Factor in a Security Decision,12
691,ParentOf,base,663,Use of a Non-reentrant Function in a Concurrent Context,8
692,ParentOf,base,681,Incorrect Conversion between Numeric Types,38
693,ParentOf,base,694,Use of Multiple Resources with Duplicate Identifier,7057
694,ParentOf,base,698,Execution After Redirect (EAR),19
695,ParentOf,base,749,Exposed Dangerous Method or Function,27
696,ParentOf,base,756,Missing Custom Error Page,30
697,ParentOf,base,757,Selection of Less-Secure Algorithm During Negotiation ('Algorithm Downgrade'),12
698,ParentOf,base,763,Release of Invalid Pointer or Reference,201
699,ParentOf,base,764,Multiple Locks of a Critical Resource,24
700,ParentOf,base,765,Multiple Unlocks of a Critical Resource,8
701,ParentOf,base,766,Critical Data Element Declared Public,3
702,ParentOf,base,767,Access to Critical Private Variable via Public Method,9
703,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,1480
704,ParentOf,base,771,Missing Reference to Active Allocated Resource,711
705,ParentOf,base,772,Missing Release of Resource after Effective Lifetime,268
706,ParentOf,base,776,Improper Restriction of Recursive Entity References in DTDs ('XML Entity Expansion'),97
707,ParentOf,base,779,Logging of Excessive Data,711
708,ParentOf,base,783,Operator Precedence Logic Error,19
709,ParentOf,base,786,Access of Memory Location Before Start of Buffer,693
710,ParentOf,base,787,Out-of-bounds Write,924
711,ParentOf,base,788,Access of Memory Location After End of Buffer,693
712,ParentOf,base,798,Use of Hard-coded Credentials,21
713,ParentOf,base,804,Guessable CAPTCHA,1
714,ParentOf,base,805,Buffer Access with Incorrect Length Value,693
715,ParentOf,base,807,Reliance on Untrusted Inputs in a Security Decision,12
716,ParentOf,base,820,Missing Synchronization,24
717,ParentOf,base,821,Incorrect Synchronization,24
718,ParentOf,base,822,Untrusted Pointer Dereference,693
719,ParentOf,base,823,Use of Out-of-range Pointer Offset,693
720,ParentOf,base,824,Access of Uninitialized Pointer,924
721,ParentOf,base,825,Expired Pointer Dereference,693
722,ParentOf,base,829,Inclusion of Functionality from Untrusted Control Sphere,12
723,ParentOf,base,832,Unlock of a Resource that is not Locked,8
724,ParentOf,base,833,Deadlock,16
725,ParentOf,base,835,Loop with Unreachable Exit Condition ('Infinite Loop'),36
726,ParentOf,base,838,Inappropriate Encoding for Output Context,352
727,ParentOf,base,843,Access of Resource Using Incompatible Type ('Type Confusion'),38
728,ParentOf,base,908,Use of Uninitialized Resource,116
729,ParentOf,base,914,Improper Control of Dynamically-Identified Variables,7058
730,ParentOf,base,915,Improperly Controlled Modification of Dynamically-Determined Object Attributes,1
731,ParentOf,base,916,Use of Password Hash With Insufficient Computational Effort,38
732,ParentOf,base,917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),131
733,ParentOf,base,918,Server-Side Request Forgery (SSRF),7
734,ParentOf,base,920,Improper Restriction of Power Consumption,1422
735,ParentOf,base,921,Storage of Sensitive Data in a Mechanism without Access Control,15
736,ParentOf,base,924,Improper Enforcement of Message Integrity During Transmission in a Communication Channel,84
737,ParentOf,base,939,Improper Authorization in Handler for Custom URL Scheme,15
738,ParentOf,base,940,Improper Verification of Source of a Communication Channel,26
739,ParentOf,base,1021,Improper Restriction of Rendered UI Layers or Frames,7
740,ParentOf,base,1024,Comparison of Incompatible Types,101
741,ParentOf,base,1025,Comparison Using Wrong Factors,101
742,ParentOf,base,1050,Excessive Platform Resource Consumption within a Loop,1
743,ParentOf,base,1058,Invokable Control Element in Multi-Thread Context with non-Final Static Storable or Member Element,24
744,ParentOf,base,1072,Data Resource Access without Use of Connection Pooling,1
745,ParentOf,base,1073,Non-SQL Invokable Control Element with Excessive Number of Data Resource Accesses,1
746,ParentOf,base,1084,Invokable Control Element with Excessive File or Data Access Operations,1
747,ParentOf,base,1089,Large Data Table with Excessive Number of Indices,1
748,ParentOf,base,1094,Excessive Index Range Scan for a Data Resource,1
749,ParentOf,base,1173,Improper Use of Validation Framework,559
750,ParentOf,base,1188,Initialization of a Resource with an Insecure Default,58
751,ParentOf,base,1189,Improper Isolation of Shared Resources on System-on-a-Chip (SoC),9
752,ParentOf,base,1191,On-Chip Debug and Test Interface With Improper Access Control,27
753,ParentOf,base,1204,Generation of Weak Initialization Vector (IV),4
754,ParentOf,base,1220,Insufficient Granularity of Access Control,27
755,ParentOf,base,1223,Race Condition for Write-Once Attributes,24
756,ParentOf,base,1224,Improper Restriction of Write-Once Bit Fields,27
757,ParentOf,base,1230,Exposure of Sensitive Information Through Metadata,6
758,ParentOf,base,1231,Improper Prevention of Lock Bit Modification,27
759,ParentOf,base,1232,Improper Lock Behavior After Power State Transition,8
760,ParentOf,base,1233,Security-Sensitive Hardware Controls with Missing Lock Bit Protection,35
761,ParentOf,base,1234,Hardware Internal or Debug Modes Allow Override of Locks,8
762,ParentOf,base,1235,Incorrect Use of Autoboxing and Unboxing for Performance Critical Operations,711
763,ParentOf,base,1236,Improper Neutralization of Formula Elements in a CSV File,46
764,ParentOf,base,1240,Use of a Cryptographic Primitive with a Risky Implementation,27
765,ParentOf,base,1241,Use of Predictable Algorithm in Random Number Generator,4
766,ParentOf,base,1244,Internal Asset Exposed to Unsafe Debug Access Level or State,1
767,ParentOf,base,1246,Improper Write Handling in Limited-write Non-Volatile Memories,711
768,ParentOf,base,1248,Semiconductor Defects in Hardware Logic with Security-Sensitive Implications,12
769,ParentOf,base,1252,CPU Hardware Not Configured to Support Exclusivity of Write and Execute Operations,27
770,ParentOf,base,1253,Incorrect Selection of Fuse Values,12
771,ParentOf,base,1254,Incorrect Comparison Logic Granularity,129
772,ParentOf,base,1256,Improper Restriction of Software Interfaces to Hardware Features,6
773,ParentOf,base,1257,Improper Access Control Applied to Mirrored or Aliased Memory Regions,27
774,ParentOf,base,1259,Improper Restriction of Security Token Assignment,27
775,ParentOf,base,1260,Improper Handling of Overlap Between Protected Memory Ranges,27
776,ParentOf,base,1262,Improper Access Control for Register Interface,27
777,ParentOf,base,1265,Unintended Reentrant Invocation of Non-reentrant Code Via Nested Calls,8
778,ParentOf,base,1266,Improper Scrubbing of Sensitive Data from Decommissioned Device,67
779,ParentOf,base,1267,Policy Uses Obsolete Encoding,27
780,ParentOf,base,1269,Product Released in Non-Release Configuration,12
781,ParentOf,base,1270,Generation of Incorrect Security Tokens,27
782,ParentOf,base,1273,Device Unlock Credential Sharing,124
783,ParentOf,base,1274,Improper Access Control for Volatile Memory Containing Boot Code,27
784,ParentOf,base,1276,Hardware Child Block Incorrectly Connected to Parent System,27
785,ParentOf,base,1278,Missing Protection Against Hardware Reverse Engineering Using Integrated Circuit (IC) Imaging Techniques,12
786,ParentOf,base,1279,Cryptographic Operations are run Before Supporting Units are Ready,58
787,ParentOf,base,1280,Access Control Check Implemented After Asset is Accessed,27
788,ParentOf,base,1282,Assumed-Immutable Data is Stored in Writable Memory,9
789,ParentOf,base,1283,Mutable Attestation or Measurement Reporting Data,27
790,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,1118
791,ParentOf,base,1285,"Improper Validation of Specified Index, Position, or Offset in Input",559
792,ParentOf,base,1286,Improper Validation of Syntactic Correctness of Input,559
793,ParentOf,base,1287,Improper Validation of Specified Type of Input,559
794,ParentOf,base,1288,Improper Validation of Consistency within Input,559
795,ParentOf,base,1289,Improper Validation of Unsafe Equivalence in Input,559
796,ParentOf,base,1290,Incorrect Decoding of Security Identifiers,27
797,ParentOf,base,1291,Public Key Re-Use for Signing both Debug and Production Code,12
